"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
10,4,36,0,17,3,253,13,6,279,213,21.4615384615385,45,0,3.46153846153846,234,213,18,"NO"
1,1,1,0,16,0,1,5,5,89,85,17.8,4,0,0.8,85,85,17,"NO"
8,5,23,0,10,0,198,7,5,220,195,31.4285714285714,17,0,2.42857142857143,203,195,29,"NO"
4,5,15,0,6,0,83,5,4,150,135,30,8,0,1.6,142,135,28.4,"NO"
7,4,23,2,10,3,139,9,6,189,172,21,12,0,1.33333333333333,177,172,19.6666666666667,"NO"
3,5,14,1,7,3,52,4,4,117,112,29.25,2,0,0.5,115,112,28.75,"NO"
3,6,11,0,7,3,37,5,5,107,99,21.4,7,0,1.4,100,99,20,"NO"
3,5,14,0,6,3,52,4,4,117,112,29.25,2,0,0.5,115,112,28.75,"NO"
7,4,26,0,14,0,199,9,5,245,208,27.2222222222222,27,0,3,218,208,24.2222222222222,"NO"
13,5,34,0,11,68,199,10,6,171,78,17.1,101,0,10.1,70,74,7,"NO"
24,1,24,0,23,276,24,10,7,269,178,26.9,46,0,4.6,223,178,22.3,"NO"
3,1,3,0,3,3,3,5,4,92,86,18.4,6,0,1.2,86,86,17.2,"NO"
17,1,42,0,6,134,936,16,7,763,564,47.6875,68,0,4.25,695,564,43.4375,"NO"
8,5,28,0,11,0,366,7,5,358,313,51.1428571428571,46,0,6.57142857142857,312,313,44.5714285714286,"NO"
6,5,22,0,9,0,105,5,5,181,159,36.2,9,0,1.8,172,159,34.4,"NO"
2,1,2,0,3,1,2,2,2,86,85,43,1,0,0.5,85,85,42.5,"NO"
7,1,7,0,2,21,7,2,2,110,109,55,1,0,0.5,109,109,54.5,"NO"
7,1,25,0,3,0,211,2,2,245,241,122.5,4,0,2,241,241,120.5,"YES"
3,1,5,0,1,3,24,2,2,98,97,49,1,0,0.5,97,97,48.5,"NO"
4,1,13,0,1,6,45,2,2,122,116,61,6,0,3,116,116,58,"NO"
18,5,71,0,21,43,661,2,2,656,653,328,3,0,1.5,653,653,326.5,"YES"
12,1,42,0,2,0,236,2,2,256,255,128,1,0,0.5,255,255,127.5,"YES"
11,1,27,0,8,55,218,8,3,554,300,69.25,62,0,7.75,492,249,61.5,"YES"
4,1,13,0,3,6,86,9,5,87,41,9.66666666666667,26,0,2.88888888888889,61,39,6.77777777777778,"NO"
8,1,42,0,1,24,485,9,3,42,21,4.66666666666667,23,0,2.55555555555556,19,18,2.11111111111111,"NO"
11,1,36,0,3,51,314,6,2,95,53,15.8333333333333,8,0,1.33333333333333,87,52,14.5,"NO"
3,1,3,0,23,3,3,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
37,1,146,0,51,654,2046,32,8,722,241,22.5625,152,0,4.75,570,195,17.8125,"YES"
4,1,7,0,2,6,20,3,2,6,4,2,4,0,1.33333333333333,2,2,0.666666666666667,"NO"
5,1,15,2,5,0,137,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
4,1,5,0,6,6,16,3,2,6,4,2,4,0,1.33333333333333,2,2,0.666666666666667,"NO"
13,1,32,0,5,70,158,9,5,129,47,14.3333333333333,26,0,2.88888888888889,103,42,11.4444444444444,"NO"
11,1,26,0,17,31,362,12,5,134,58,11.1666666666667,15,0,1.25,119,56,9.91666666666667,"YES"
2,3,3,0,1,1,7,1,1,22,22,22,69,0,69,-47,0,-47,"NO"
2,3,3,0,0,1,7,2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
10,2,22,0,1,29,117,1,1,5,5,5,5,0,5,0,0,0,"NO"
9,3,16,0,0,34,60,6,3,131,114,21.8333333333333,6,0,1,125,114,20.8333333333333,"NO"
4,2,10,0,6,0,125,1,1,151,151,151,0,0,0,151,151,151,"NO"
8,1,21,0,6,28,70,7,3,104,66,14.8571428571429,103,0,14.7142857142857,1,65,0.142857142857143,"NO"
4,1,5,0,4,0,24,3,2,4,2,1.33333333333333,3,0,1,1,1,0.333333333333333,"NO"
2,2,6,0,1,1,20,1,1,1,1,1,1,0,1,0,0,0,"NO"
5,1,20,0,4,0,145,5,3,5,2,1,7,0,1.4,-2,0,-0.4,"NO"
2,1,22,0,7,1,222,4,2,3,1,0.75,4,0,1,-1,0,-0.25,"YES"
8,1,38,0,3,6,233,2,2,73,56,36.5,33,0,16.5,40,24,20,"YES"
4,1,18,0,13,0,137,8,3,40,34,5,70,0,8.75,-30,1,-3.75,"YES"
6,1,24,0,14,15,116,3,3,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
6,1,8,0,1,0,43,4,3,9,7,2.25,16,0,4,-7,0,-1.75,"NO"
6,2,12,0,1,0,62,3,2,27,26,9,80,0,26.6666666666667,-53,0,-17.6666666666667,"NO"
1,1,1,0,3,0,1,3,2,8,6,2.66666666666667,4,0,1.33333333333333,4,4,1.33333333333333,"NO"
2,1,2,0,5,1,2,1,1,82,82,82,0,0,0,82,82,82,"NO"
2,2,6,0,1,1,20,2,2,86,85,43,1,0,0.5,85,85,42.5,"NO"
7,1,22,0,3,0,112,5,3,8,3,1.6,7,0,1.4,1,1,0.2,"NO"
5,1,13,1,3,8,91,11,4,183,134,16.6363636363636,36,0,3.27272727272727,147,134,13.3636363636364,"YES"
9,1,19,0,3,8,119,7,3,16,10,2.28571428571429,6,0,0.857142857142857,10,10,1.42857142857143,"NO"
3,3,6,2,6,1,25,2,1,2,1,1,2,0,1,0,0,0,"NO"
1,1,1,0,8,0,3,2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
4,2,13,0,6,6,83,3,2,14,9,4.66666666666667,5,0,1.66666666666667,9,6,3,"NO"
6,1,6,0,11,15,10,4,3,3,1,0.75,3,0,0.75,0,0,0,"NO"
5,1,12,1,6,10,86,5,3,26,12,5.2,8,0,1.6,18,11,3.6,"NO"
3,1,4,0,0,3,20,2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
1,1,1,0,2,0,2064,1,1,1,1,1,1,0,1,0,0,0,"NO"
32,2,40,0,4,330,2011,3,2,12,10,4,17,0,5.66666666666667,-5,0,-1.66666666666667,"NO"
33,2,44,0,6,322,4238,6,3,15,6,2.5,17,0,2.83333333333333,-2,1,-0.333333333333333,"NO"
7,1,8,0,2,0,1082,1,1,1,1,1,1,0,1,0,0,0,"NO"
1,4,3,0,1,0,6,3,2,7,5,2.33333333333333,2,0,0.666666666666667,5,5,1.66666666666667,"NO"
31,1,68,0,5,407,624,7,4,101,62,14.4285714285714,34,0,4.85714285714286,67,34,9.57142857142857,"NO"
5,4,9,0,1,10,81,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,1,19,0,1,0,108,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
21,1,35,0,2,38,617,2,2,1,1,0.5,1,0,0.5,0,0,0,"YES"
0,1,0,0,1,0,24,2,2,1,1,0.5,1,0,0.5,0,0,0,"YES"
35,1,73,0,6,353,790,6,3,113,85,18.8333333333333,37,0,6.16666666666667,76,56,12.6666666666667,"NO"
16,3,41,0,3,84,559,5,2,9,6,1.8,3,0,0.6,6,6,1.2,"YES"
15,3,37,0,3,41,437,3,2,2,1,0.666666666666667,3,0,1,-1,0,-0.333333333333333,"YES"
8,1,14,0,1,28,271,4,2,6,4,1.5,7,0,1.75,-1,0,-0.25,"NO"
20,1,42,0,4,130,376,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
8,1,39,0,4,22,377,3,2,4,2,1.33333333333333,6,0,2,-2,0,-0.666666666666667,"NO"
0,1,0,0,1,0,7,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
10,1,13,0,3,31,76,2,1,2,1,1,2,0,1,0,0,0,"NO"
31,2,77,0,8,317,615,9,2,105,52,11.6666666666667,11,0,1.22222222222222,94,46,10.4444444444444,"YES"
6,1,6,0,5,15,6,2,1,2,1,1,2,0,1,0,0,0,"NO"
15,1,71,0,8,55,616,8,3,584,417,73,27,0,3.375,557,417,69.625,"YES"
7,1,8,0,3,0,147,3,2,4,2,1.33333333333333,5,0,1.66666666666667,-1,0,-0.333333333333333,"NO"
25,3,99,0,8,112,1445,10,2,276,240,27.6,89,0,8.9,187,163,18.7,"YES"
7,1,8,0,7,0,89,3,2,3,1,1,4,0,1.33333333333333,-1,0,-0.333333333333333,"NO"
