"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
239,4,478,0,66,13445,9017,72,1,1047,229,14.5416666666667,814,0,11.3055555555556,233,126,3.23611111111111,"YES"
2,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
14,1,23,2,18,59,117,8,1,346,201,43.25,71,0,8.875,275,195,34.375,"YES"
4,1,5,5,9,6,11,1,1,4,4,4,4,0,4,0,0,0,"NO"
53,4,145,0,22,988,1107,9,1,104,40,11.5555555555556,79,0,8.77777777777778,25,15,2.77777777777778,"YES"
6,1,8,0,4,0,66,1,1,1,1,1,1,0,1,0,0,0,"NO"
13,1,55,0,76,38,446,1,1,24,24,24,8,0,8,16,16,16,"NO"
9,1,17,0,2,2,236,3,1,170,83,56.6666666666667,165,0,55,5,5,1.66666666666667,"NO"
4,2,6,0,2,0,83,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,1,11,4,5,10,48,0,0,0,0,0,0,0,0,0,0,0,"NO"
14,2,35,0,7,37,429,2,1,3,2,1.5,2,0,1,1,1,0.5,"NO"
21,1,50,0,14,90,660,0,0,0,0,0,0,0,0,0,0,0,"YES"
2,1,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
