"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
5,1,7,0,2,3,22,1,1,1,1,1,1,1,1,0,0,0,"NO"
114,1,116,0,22,435,467,20,6,810,287,40.5,196,53,9.8,614,287,30.7,"YES"
53,1,107,0,29,528,306,35,9,1117,483,31.9143,375,62,10.7143,742,445,21.2,"YES"
12,1,14,0,6,10,44,6,4,48,17,8,73,51,12.1667,-25,14,-4.16667,"NO"
5,2,8,0,5,3,16,3,3,20,13,6.66667,57,51,19,-37,1,-12.3333,"NO"
104,1,175,0,27,136,507,51,11,1172,174,22.9804,637,75,12.4902,535,107,10.4902,"YES"
6,3,18,2,3,6,22,76,13,1663,357,21.8816,837,80,11.0132,826,285,10.8684,"YES"
37,1,39,3,8,55,128,20,8,301,77,15.05,241,80,12.05,60,67,3,"NO"
26,2,44,0,7,66,132,16,7,164,39,10.25,139,51,8.6875,25,35,1.5625,"NO"
9,2,3,0,1,3,26,3,3,8,6,2.66667,7,5,2.33333,1,1,0.333333,"NO"
31,2,34,0,3,105,129,20,8,196,74,9.8,113,51,5.65,83,68,4.15,"NO"
15,1,18,1,3,28,50,6,4,34,26,5.66667,62,49,10.3333,-28,22,-4.66667,"NO"
2,1,3,0,4,1,13,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,2,5,1,7,3,10,3,1,2,1,0.666667,3,1,1,-1,0,-0.333333,"NO"
9,1,22,0,5,15,31,6,1,39,16,6.5,18,8,3,21,8,3.5,"NO"
21,2,19,0,4,6,59,1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,0,1,0,3,1,1,1,1,1,1,1,1,0,0,0,"NO"
22,2,41,0,8,55,116,1,1,1,1,1,1,1,1,0,0,0,"YES"
6,2,10,0,6,3,31,1,1,1,1,1,1,1,1,0,0,0,"NO"
7,2,9,0,3,10,32,1,1,1,1,1,1,1,1,0,0,0,"NO"
16,1,18,0,74,45,37,14,8,73,13,5.21429,73,51,5.21429,0,11,0,"NO"
16,1,30,0,9,36,79,3,3,63,56,21,43,37,14.3333,20,19,6.66667,"NO"
3,1,9,6,42,15,7,6,4,49,23,8.16667,65,51,10.8333,-16,23,-2.66667,"NO"
2,1,2,0,2,1,12,4,3,29,13,7.25,61,51,15.25,-32,5,-8,"NO"
39,1,55,0,8,105,154,26,9,334,89,12.8462,221,51,8.5,113,54,4.34615,"YES"
26,1,35,0,10,21,114,16,8,272,78,17,203,61,12.6875,69,47,4.3125,"NO"
12,1,40,0,8,3,66,1,1,1,1,1,1,1,1,0,0,0,"NO"
18,1,16,0,6,66,51,1,1,1,1,1,1,1,1,0,0,0,"NO"
3,1,7,0,5,1,15,1,1,1,1,1,1,1,1,0,0,0,"NO"
4,1,6,6,4,15,12,2,1,14,13,7,1,1,0.5,13,13,6.5,"NO"
11,1,7,0,8,21,33,3,3,32,25,10.6667,9,5,3,23,22,7.66667,"YES"
58,1,73,0,13,105,313,27,8,731,179,27.0741,353,86,13.0741,378,119,14,"NO"
32,2,64,0,10,78,189,2,1,1,1,0.5,2,1,1,-1,0,-0.5,"YES"
31,2,43,0,10,36,186,2,1,5,4,2.5,1,1,0.5,4,4,2,"NO"
10,2,12,0,3,21,42,1,1,1,1,1,1,1,1,0,0,0,"NO"
27,1,43,0,13,6,163,14,8,340,126,24.2857,425,310,30.3571,-85,52,-6.07143,"NO"
29,2,52,0,8,45,166,3,1,11,10,3.66667,22,19,7.33333,-11,0,-3.66667,"NO"
1,1,7,2,2,21,3,2,1,1,1,0.5,3,2,1.5,-2,0,-1,"NO"
0,1,6,2,1,15,0,2,1,2,1,1,1,1,0.5,1,1,0.5,"NO"
0,1,4,2,2,6,0,1,1,1,1,1,1,1,1,0,0,0,"NO"
84,2,60,0,15,136,388,2,1,4,3,2,3,2,1.5,1,1,0.5,"NO"
17,2,28,0,11,28,75,2,1,8,7,4,3,2,1.5,5,5,2.5,"NO"
32,1,63,0,10,55,237,20,4,651,335,32.55,582,335,29.1,69,161,3.45,"NO"
33,1,84,0,11,45,226,36,9,1239,886,34.4167,1043,886,28.9722,196,78,5.44444,"YES"
33,2,36,0,7,28,88,12,7,430,387,35.8333,407,387,33.9167,23,17,1.91667,"NO"
59,1,100,0,9,36,270,7,3,328,313,46.8571,324,313,46.2857,4,4,0.571429,"NO"
14,3,17,0,3,6,56,5,4,128,100,25.6,125,100,25,3,3,0.6,"NO"
22,2,44,0,7,21,101,5,2,5,1,1,5,1,1,0,0,0,"NO"
9,1,26,0,8,1,40,3,2,3,1,1,3,1,1,0,0,0,"NO"
3,1,11,0,3,0,22,5,3,24,15,4.8,56,53,11.2,-32,7,-6.4,"NO"
15,1,42,0,12,3,77,6,4,132,123,22,136,123,22.6667,-4,0,-0.666667,"NO"
18,3,36,0,6,36,94,3,3,11,6,3.66667,10,5,3.33333,1,1,0.333333,"NO"
19,1,24,0,3,91,75,4,4,22,13,5.5,59,51,14.75,-37,1,-9.25,"NO"
24,2,41,0,9,28,73,29,8,702,192,24.2069,556,202,19.1724,146,105,5.03448,"NO"
24,1,29,0,8,3,90,4,3,8,6,2,12,6,3,-4,0,-1,"NO"
290,1,345,5,73,2628,1009,57,12,1332,116,23.3684,605,123,10.614,727,93,12.7544,"YES"
334,1,184,0,3,496,1040,15,8,1045,154,69.6667,900,181,60,145,59,9.66667,"NO"
4,1,5,0,0,6,13,2,2,56,55,28,13,12,6.5,43,43,21.5,"NO"
17,1,26,0,5,6,57,4,3,21,18,5.25,14,11,3.5,7,7,1.75,"NO"
33,2,95,0,9,10,209,6,6,53,35,8.83333,42,28,7,11,7,1.83333,"NO"
19,1,24,0,3,91,75,1,1,1,1,1,1,1,1,0,0,0,"NO"
24,1,23,0,5,3,87,1,1,1,1,1,1,1,1,0,0,0,"NO"
244,1,284,1,24,1081,822,7,1,7,1,1,7,1,1,0,0,0,"NO"
301,1,167,0,4,496,947,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,4,0,2,3,9,1,1,1,1,1,1,1,1,0,0,0,"NO"
17,1,26,0,5,6,57,1,1,1,1,1,1,1,1,0,0,0,"NO"
19,1,24,0,3,91,75,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
24,1,23,0,5,3,87,1,1,1,1,1,1,1,1,0,0,0,"NO"
174,1,221,0,20,903,583,1,1,1,1,1,1,1,1,0,0,0,"NO"
217,1,103,0,4,190,604,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,4,0,2,3,9,1,1,1,1,1,1,1,1,0,0,0,"NO"
17,1,26,0,5,6,57,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,3,4,0,3,1,7,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
7,1,12,0,4,15,18,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
4,1,12,0,7,3,32,2,2,20,18,10,2,2,1,18,18,9,"NO"
24,2,64,4,9,105,73,3,3,8,6,2.66667,7,5,2.33333,1,1,0.333333,"NO"
13,3,36,0,8,21,68,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
7,1,14,0,6,3,34,2,2,21,18,10.5,3,3,1.5,18,18,9,"NO"
11,2,40,0,5,28,48,3,3,10,6,3.33333,9,5,3,1,1,0.333333,"NO"
2,3,9,0,3,1,12,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
8,3,15,0,6,6,29,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
14,2,31,3,9,66,56,3,3,13,6,4.33333,10,5,3.33333,3,2,1,"NO"
16,1,39,0,8,55,50,3,2,7,6,2.33333,19,13,6.33333,-12,1,-4,"NO"
4,1,12,0,4,1,13,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
12,3,25,0,7,21,35,3,3,7,6,2.33333,8,5,2.66667,-1,1,-0.333333,"NO"
12,1,25,3,11,66,30,3,3,9,6,3,14,8,4.66667,-5,1,-1.66667,"NO"
8,3,19,0,7,10,25,3,3,9,6,3,12,6,4,-3,1,-1,"NO"
19,3,40,0,10,21,63,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,0,1,0,3,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
14,1,17,0,18,45,37,19,8,234,102,12.3158,194,62,10.2105,40,94,2.10526,"NO"
42,2,76,0,10,45,129,7,3,266,167,38,187,180,26.7143,79,39,11.2857,"NO"
46,2,94,1,36,210,149,56,9,758,98,13.5357,465,73,8.30357,293,55,5.23214,"NO"
28,3,27,0,9,36,85,17,6,247,66,14.5294,179,51,10.5294,68,40,4,"NO"
36,3,72,0,10,105,147,11,7,212,99,19.2727,132,77,12,80,23,7.27273,"NO"
5,2,8,0,2,3,39,4,3,22,19,5.5,4,1,1,18,18,4.5,"NO"
13,3,19,0,3,28,39,2,2,10,9,5,2,1,1,8,8,4,"NO"
11,2,16,2,6,15,54,11,6,69,25,6.27273,69,51,6.27273,0,25,0,"YES"
9,3,12,0,5,10,38,3,2,4,3,1.33333,4,3,1.33333,0,0,0,"NO"
46,1,105,0,20,45,214,3,2,3,1,1,3,1,1,0,0,0,"NO"
4,2,3,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,2,14,0,12,10,20,5,5,11,6,2.2,11,5,2.2,0,1,0,"NO"
17,3,25,0,5,28,78,11,5,174,68,15.8182,203,81,18.4545,-29,11,-2.63636,"NO"
12,2,16,0,11,28,30,9,5,187,158,20.7778,175,158,19.4444,12,6,1.33333,"NO"
3,4,5,0,3,3,10,6,3,25,16,4.16667,149,138,24.8333,-124,13,-20.6667,"NO"
10,2,19,3,8,45,32,4,3,20,13,5,59,51,14.75,-39,1,-9.75,"NO"
26,2,53,0,6,45,81,9,5,284,257,31.5556,274,257,30.4444,10,10,1.11111,"NO"
32,3,64,0,3,55,115,7,5,292,195,41.7143,312,195,44.5714,-20,7,-2.85714,"NO"
31,3,41,0,5,36,98,5,3,95,85,19,71,62,14.2,24,23,4.8,"NO"
0,1,2,3,8,1,0,1,1,1,1,1,1,1,1,0,0,0,"NO"
0,1,4,4,26,6,0,1,1,1,1,1,1,1,1,0,0,0,"NO"
36,2,58,0,11,78,143,4,3,12,7,3,9,6,2.25,3,2,0.75,"NO"
7,4,9,0,5,1,28,10,7,39,13,3.9,75,51,7.5,-36,3,-3.6,"NO"
18,1,32,1,29,55,63,7,5,49,25,7,67,51,9.57143,-18,18,-2.57143,"NO"
3,2,9,0,3,6,9,4,2,80,59,20,15,11,3.75,65,48,16.25,"NO"
8,1,21,1,2,28,24,21,9,481,121,22.9048,349,122,16.619,132,90,6.28571,"YES"
1,2,1,0,0,0,4,7,4,30,20,4.28571,19,9,2.71429,11,11,1.57143,"NO"
41,2,25,0,11,10,123,14,6,182,47,13,131,90,9.35714,51,38,3.64286,"NO"
33,2,73,0,10,153,265,29,10,799,257,27.5517,503,286,17.3448,296,96,10.2069,"NO"
2,1,5,16,18,3,6,6,5,49,26,8.16667,65,51,10.8333,-16,21,-2.66667,"NO"
3,1,3,0,3,3,10,3,3,18,17,6,2,1,0.666667,16,17,5.33333,"NO"
7,1,19,0,7,10,35,3,2,1,1,0.333333,2,1,0.666667,-1,0,-0.333333,"YES"
15,2,28,0,14,36,131,16,8,150,36,9.375,69,36,4.3125,81,20,5.0625,"NO"
14,2,18,5,9,36,38,10,7,27,13,2.7,65,51,6.5,-38,1,-3.8,"NO"
24,2,68,0,18,15,141,8,4,98,52,12.25,78,47,9.75,20,17,2.5,"NO"
21,3,44,0,16,36,88,17,8,237,75,13.9412,107,51,6.29412,130,68,7.64706,"NO"
36,3,51,0,6,66,135,15,6,498,201,33.2,366,177,24.4,132,106,8.8,"NO"
10,1,23,0,6,28,39,10,6,43,13,4.3,36,9,3.6,7,7,0.7,"NO"
0,1,2,12,18,1,0,9,6,44,13,4.88889,68,51,7.55556,-24,6,-2.66667,"NO"
6,1,11,0,4,10,20,6,4,14,6,2.33333,13,6,2.16667,1,2,0.166667,"NO"
3,2,3,0,1,1,11,3,3,20,13,6.66667,57,51,19,-37,1,-12.3333,"NO"
32,1,42,0,39,55,141,22,10,403,136,18.3182,315,125,14.3182,88,56,4,"NO"
18,3,30,2,65,36,61,36,11,291,39,8.08333,297,51,8.25,-6,39,-0.166667,"NO"
7,2,15,0,13,15,22,10,6,52,31,5.2,46,27,4.6,6,5,0.6,"NO"
3,2,6,0,3,6,10,3,2,3,1,1,3,1,1,0,0,0,"NO"
42,2,75,0,21,105,140,13,6,96,20,7.38462,51,18,3.92308,45,20,3.46154,"YES"
25,3,38,1,13,78,111,28,9,387,166,13.8214,210,51,7.5,177,161,6.32143,"YES"
20,2,44,5,24,45,76,18,7,99,30,5.5,162,56,9,-63,15,-3.5,"NO"
6,3,10,0,2,15,10,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
4,4,9,0,4,6,24,11,5,297,249,27,254,170,23.0909,43,79,3.90909,"YES"
8,1,14,0,5,10,35,6,5,46,15,7.66667,61,51,10.1667,-15,12,-2.5,"NO"
28,2,54,0,28,55,90,27,9,352,113,13.037,216,51,8,136,68,5.03704,"NO"
4,2,3,0,2,1,16,4,4,26,13,6.5,58,51,14.5,-32,5,-8,"NO"
33,3,44,2,8,78,107,18,8,322,120,17.8889,269,82,14.9444,53,38,2.94444,"NO"
5,2,14,0,6,10,18,5,3,36,18,7.2,3,1,0.6,33,18,6.6,"NO"
7,3,19,0,13,10,25,18,7,79,25,4.38889,140,51,7.77778,-61,13,-3.38889,"NO"
6,3,12,0,5,6,18,0,0,0,0,0,0,0,0,0,0,0,"NO"
23,1,49,16,103,66,84,27,8,316,91,11.7037,210,55,7.77778,106,43,3.92593,"NO"
3,3,6,0,2,3,9,10,5,100,27,10,162,51,16.2,-62,9,-6.2,"NO"
20,1,47,0,8,36,81,7,4,32,13,4.57143,106,51,15.1429,-74,4,-10.5714,"NO"
25,1,56,0,26,28,167,11,5,352,128,32,192,128,17.4545,160,58,14.5455,"NO"
7,2,16,0,10,15,32,3,2,16,15,5.33333,1,1,0.333333,15,15,5,"NO"
29,2,28,0,6,36,59,8,6,239,126,29.875,76,54,9.5,163,72,20.375,"NO"
54,3,49,1,12,105,85,25,10,319,104,12.76,288,92,11.52,31,75,1.24,"YES"
26,3,15,0,6,6,75,0,0,0,0,0,0,0,0,0,0,0,"YES"
3,2,9,1,2,3,11,4,2,13,12,3.25,2,1,0.5,11,12,2.75,"NO"
5,3,10,0,5,3,22,4,2,3,2,0.75,4,2,1,-1,0,-0.25,"NO"
14,2,25,0,7,45,50,13,6,96,23,7.38462,94,51,7.23077,2,23,0.153846,"NO"
24,3,28,0,4,21,79,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
12,3,18,0,4,15,41,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
5,1,12,0,5,6,86,2,2,2,1,1,2,1,1,0,0,0,"NO"
1,1,1,1,1,0,4,5,3,35,14,7,64,51,12.8,-29,8,-5.8,"NO"
2,2,4,16,25,6,6,14,8,183,46,13.0714,152,54,10.8571,31,34,2.21429,"NO"
5,2,13,3,38,55,16,24,8,256,68,10.6667,133,51,5.54167,123,67,5.125,"NO"
7,1,17,4,29,78,22,28,11,694,250,24.7857,282,51,10.0714,412,204,14.7143,"YES"
9,2,17,0,3,36,27,5,5,12,6,2.4,8,5,1.6,4,3,0.8,"NO"
40,4,30,0,6,10,139,11,8,262,142,23.8182,152,51,13.8182,110,125,10,"NO"
6,1,10,0,5,6,20,16,7,331,145,20.6875,216,102,13.5,115,65,7.1875,"YES"
1,2,6,0,4,3,19,5,4,22,18,4.4,8,4,1.6,14,17,2.8,"NO"
13,1,20,0,6,21,44,14,7,134,36,9.57143,22,5,1.57143,112,33,8,"YES"
0,2,1,2,1,0,0,2,2,2,1,1,2,1,1,0,0,0,"NO"
4,1,4,0,3,6,13,2,2,24,23,12,3,2,1.5,21,21,10.5,"NO"
10,3,24,0,7,21,40,3,3,5,4,1.66667,6,4,2,-1,0,-0.333333,"NO"
10,2,25,1,80,21,30,19,8,206,82,10.8421,147,51,7.73684,59,58,3.10526,"NO"
19,3,29,0,8,21,81,17,7,212,51,12.4706,142,51,8.35294,70,44,4.11765,"NO"
15,2,36,0,6,15,63,7,3,101,30,14.4286,22,16,3.14286,79,30,11.2857,"NO"
8,2,12,0,5,15,30,2,1,40,39,20,2,1,1,38,38,19,"YES"
9,2,10,1,5,6,32,7,6,38,17,5.42857,24,7,3.42857,14,13,2,"NO"
3,1,3,1,6,3,11,7,4,50,15,7.14286,67,51,9.57143,-17,13,-2.42857,"NO"
6,3,13,0,3,3,29,6,6,22,14,3.66667,12,5,2,10,13,1.66667,"NO"
1,2,1,0,1,0,4,6,3,13,6,2.16667,12,5,2,1,1,0.166667,"NO"
7,3,12,0,10,6,19,9,6,56,13,6.22222,73,51,8.11111,-17,11,-1.88889,"NO"
26,3,31,0,5,15,133,13,7,278,119,21.3846,228,118,17.5385,50,72,3.84615,"NO"
8,3,13,0,4,10,43,2,1,2,1,1,2,1,1,0,0,0,"NO"
28,2,44,2,9,78,88,5,2,172,165,34.4,56,49,11.2,116,116,23.2,"NO"
12,1,28,1,12,78,52,3,2,15,13,5,21,19,7,-6,0,-2,"NO"
7,2,13,4,5,28,23,3,2,3,1,1,7,4,2.33333,-4,0,-1.33333,"NO"
6,3,8,0,2,1,18,2,2,2,1,1,2,1,1,0,0,0,"NO"
8,3,13,0,4,10,39,3,2,3,1,1,4,2,1.33333,-1,0,-0.333333,"NO"
8,3,13,0,5,10,43,3,2,3,1,1,3,1,1,0,0,0,"NO"
6,2,10,0,4,10,36,3,2,3,1,1,4,2,1.33333,-1,0,-0.333333,"NO"
6,2,10,0,4,10,44,3,2,3,1,1,4,2,1.33333,-1,0,-0.333333,"NO"
8,3,13,0,4,10,43,2,1,3,2,1.5,3,2,1.5,0,0,0,"NO"
1,1,6,3,4,10,3,3,3,2,1,0.666667,3,1,1,-1,0,-0.333333,"NO"
9,2,20,1,9,21,26,3,2,5,3,1.66667,7,3,2.33333,-2,0,-0.666667,"YES"
2,1,2,0,0,1,5,2,2,1,1,0.5,2,1,1,-1,0,-0.5,"NO"
23,1,46,1,5,21,132,4,2,4,1,1,4,1,1,0,0,0,"NO"
46,1,86,0,29,105,280,14,7,208,46,14.8571,106,46,7.57143,102,41,7.28571,"NO"
2,1,3,0,4,3,5,2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
11,1,18,0,3,15,45,1,1,1,1,1,1,1,1,0,0,0,"NO"
14,1,27,0,8,6,61,1,1,1,1,1,1,1,1,0,0,0,"NO"
6,1,6,0,7,10,20,1,1,1,1,1,1,1,1,0,0,0,"NO"
11,1,17,0,3,3,49,3,2,9,8,3,3,1,1,6,7,2,"NO"
3,1,6,0,8,1,16,2,2,2,1,1,2,1,1,0,0,0,"NO"
10,1,12,0,5,3,40,2,2,2,1,1,2,1,1,0,0,0,"NO"
6,2,12,0,4,1,35,3,3,7,6,2.33333,8,5,2.66667,-1,1,-0.333333,"NO"
19,1,29,0,7,45,77,3,3,7,5,2.33333,7,5,2.33333,0,0,0,"NO"
7,1,9,0,4,21,24,1,1,1,1,1,1,1,1,0,0,0,"NO"
13,1,24,0,6,45,54,1,1,1,1,1,1,1,1,0,0,0,"NO"
5,1,7,0,2,1,21,5,5,70,43,14,18,8,3.6,52,36,10.4,"NO"
9,2,10,0,4,15,33,1,1,1,1,1,1,1,1,0,0,0,"NO"
56,1,144,0,27,55,269,5,3,467,460,93.4,440,433,88,27,27,5.4,"NO"
5,1,5,1,4,10,16,1,1,1,1,1,1,1,1,0,0,0,"NO"
5,4,6,0,4,3,13,10,3,56,43,5.6,51,26,5.1,5,31,0.5,"NO"
2,1,16,0,4,1,21,2,2,4,3,2,4,3,2,0,0,0,"NO"
27,1,52,0,15,6,117,2,2,2,1,1,2,1,1,0,0,0,"NO"
12,1,14,0,4,15,23,4,2,43,21,10.75,6,5,1.5,37,21,9.25,"NO"
11,1,12,0,3,10,22,4,2,45,23,11.25,6,5,1.5,39,23,9.75,"NO"
10,3,17,0,6,15,27,1,1,1,1,1,1,1,1,0,0,0,"NO"
8,3,18,0,6,10,34,2,1,2,1,1,2,1,1,0,0,0,"NO"
18,3,41,0,15,66,73,4,2,4,1,1,4,1,1,0,0,0,"NO"
68,1,105,0,18,496,285,1,1,1,1,1,1,1,1,0,0,0,"NO"
20,2,31,0,4,171,74,6,4,44,17,7.33333,3,1,0.5,41,17,6.83333,"NO"
6,1,14,0,5,1,28,1,1,1,1,1,1,1,1,0,0,0,"NO"
50,2,63,0,6,91,166,3,3,42,35,14,16,10,5.33333,26,25,8.66667,"YES"
51,2,80,0,7,120,151,4,4,67,51,16.75,27,12,6.75,40,39,10,"NO"
18,3,31,0,13,66,98,8,6,94,24,11.75,14,7,1.75,80,19,10,"NO"
33,3,65,0,24,78,113,11,7,107,23,9.72727,23,5,2.09091,84,23,7.63636,"NO"
21,3,34,0,11,66,144,11,7,108,26,9.81818,22,8,2,86,22,7.81818,"NO"
29,3,59,0,17,55,170,12,6,12,1,1,12,1,1,0,0,0,"YES"
2,2,6,6,12,10,6,6,5,50,21,8.33333,14,6,2.33333,36,16,6,"NO"
4,2,8,0,2,1,16,3,2,3,1,1,3,1,1,0,0,0,"NO"
15,3,31,1,7,21,57,8,5,66,23,8.25,48,22,6,18,16,2.25,"NO"
13,3,33,1,27,45,36,11,6,80,17,7.27273,77,62,7,3,16,0.272727,"NO"
12,2,50,1,10,21,97,8,6,64,22,8,45,20,5.625,19,16,2.375,"NO"
16,2,23,0,5,45,64,2,1,16,15,8,2,1,1,14,14,7,"NO"
19,1,25,0,2,10,73,1,1,1,1,1,1,1,1,0,0,0,"NO"
8,1,7,0,2,1,71,2,2,3,2,1.5,3,2,1.5,0,0,0,"YES"
2,1,4,0,4,1,7,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,4,0,2,1,6,1,1,1,1,1,1,1,1,0,0,0,"NO"
48,1,74,0,16,105,176,1,1,1,1,1,1,1,1,0,0,0,"NO"
5,1,2,0,2,1,19,1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,4,0,3,1,9,1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,0,4,0,3,1,1,1,1,1,1,1,1,0,0,0,"NO"
30,2,36,4,7,78,131,12,5,145,52,12.0833,52,13,4.33333,93,48,7.75,"NO"
14,2,18,0,1,28,58,7,4,63,35,9,18,7,2.57143,45,33,6.42857,"NO"
8,2,18,0,3,28,28,1,1,1,1,1,1,1,1,0,0,0,"NO"
11,2,29,0,4,55,45,2,1,25,24,12.5,1,1,0.5,24,24,12,"NO"
18,1,35,7,74,153,64,22,6,241,45,10.9545,128,51,5.81818,113,45,5.13636,"YES"
2,2,2,3,1,1,6,81,10,1262,128,15.5802,890,108,10.9877,372,51,4.59259,"YES"
2,3,7,0,3,0,9,4,3,14,7,3.5,8,5,2,6,6,1.5,"NO"
5,2,14,0,2,55,14,4,3,9,6,2.25,9,5,2.25,0,1,0,"NO"
24,1,37,12,46,120,89,6,4,88,29,14.6667,15,7,2.5,73,27,12.1667,"NO"
19,1,30,5,33,105,61,8,4,95,25,11.875,24,9,3,71,25,8.875,"NO"
8,1,12,9,13,3,29,20,8,184,50,9.2,165,51,8.25,19,25,0.95,"YES"
2,1,4,6,6,6,6,6,2,32,11,5.33333,14,5,2.33333,18,9,3,"NO"
1,1,1,0,3,0,3,1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,0,2,0,3,1,1,1,1,1,1,1,1,0,0,0,"NO"
9,1,25,0,5,1,57,2,2,1,1,0.5,3,2,1.5,-2,0,-1,"NO"
2,3,3,0,0,1,5,8,5,159,128,19.875,44,16,5.5,115,116,14.375,"YES"
61,3,97,0,18,253,195,14,1,269,89,19.2143,38,16,2.71429,231,73,16.5,"NO"
6,3,11,0,4,3,44,4,2,33,19,8.25,15,7,3.75,18,12,4.5,"NO"
15,3,19,0,3,10,61,7,2,28,10,4,10,3,1.42857,18,7,2.57143,"NO"
2,3,6,0,2,1,6,1,1,1,1,1,1,1,1,0,0,0,"YES"
14,2,28,0,8,10,53,9,2,213,119,23.6667,194,92,21.5556,19,27,2.11111,"NO"
3,2,4,0,3,6,7,3,2,8,6,2.66667,7,5,2.33333,1,1,0.333333,"NO"
22,2,55,2,26,66,114,37,11,393,112,10.6216,373,95,10.0811,20,65,0.54054,"YES"
11,1,15,1,4,45,41,7,5,101,55,14.4286,66,51,9.42857,35,52,5,"NO"
20,2,16,1,5,28,68,11,5,124,68,11.2727,103,51,9.36364,21,46,1.90909,"NO"
24,2,34,1,12,78,98,16,5,146,77,9.125,133,51,8.3125,13,46,0.8125,"NO"
9,2,12,0,3,6,24,9,3,85,26,9.44444,59,18,6.55556,26,22,2.88889,"NO"
3,2,6,0,3,3,13,4,2,13,6,3.25,9,5,2.25,4,4,1,"NO"
3,2,6,0,3,3,12,2,1,2,1,1,2,1,1,0,0,0,"NO"
6,1,20,0,4,15,47,3,1,3,1,1,3,1,1,0,0,0,"NO"
21,2,63,0,9,91,102,3,1,3,1,1,3,1,1,0,0,0,"NO"
16,2,34,0,6,28,92,2,1,2,1,1,2,1,1,0,0,0,"NO"
16,2,34,0,4,28,86,2,1,2,1,1,2,1,1,0,0,0,"NO"
4,2,4,0,1,6,11,2,1,2,1,1,2,1,1,0,0,0,"NO"
24,1,73,0,12,45,183,3,1,3,1,1,3,1,1,0,0,0,"NO"
1,1,3,0,0,0,5,1,1,1,1,1,1,1,1,0,0,0,"NO"
6,1,7,0,2,3,17,1,1,1,1,1,1,1,1,0,0,0,"YES"
16,1,13,0,6,6,55,1,1,1,1,1,1,1,1,0,0,0,"YES"
7,1,8,0,7,21,21,1,1,1,1,1,1,1,1,0,0,0,"NO"
43,1,128,0,20,136,226,3,2,87,83,29,11,7,3.66667,76,76,25.3333,"NO"
64,2,123,0,16,276,174,4,2,122,119,30.5,60,57,15,62,62,15.5,"YES"
50,1,277,0,27,153,469,4,3,92,80,23,90,79,22.5,2,1,0.5,"YES"
24,1,26,0,10,66,101,1,1,1,1,1,1,1,1,0,0,0,"NO"
20,1,31,1,6,28,63,2,2,1,1,0.5,6,5,3,-5,0,-2.5,"NO"
10,1,10,0,9,45,33,1,1,1,1,1,1,1,1,0,0,0,"NO"
12,2,23,0,3,15,51,2,2,2,1,1,2,1,1,0,0,0,"YES"
17,1,27,1,6,36,60,1,1,1,1,1,1,1,1,0,0,0,"NO"
3,2,9,0,3,3,9,1,1,1,1,1,1,1,1,0,0,0,"NO"
9,2,15,0,4,21,35,1,1,1,1,1,1,1,1,0,0,0,"NO"
6,1,20,0,4,15,45,3,3,8,6,2.66667,8,5,2.66667,0,1,0,"NO"
24,1,72,0,12,45,168,4,3,14,6,3.5,10,5,2.5,4,4,1,"NO"
21,2,64,0,8,91,102,4,4,9,6,2.25,9,5,2.25,0,1,0,"NO"
16,2,35,0,6,28,88,3,3,8,6,2.66667,8,5,2.66667,0,1,0,"NO"
16,2,34,0,4,28,83,4,4,9,6,2.25,10,5,2.5,-1,1,-0.25,"NO"
4,2,4,0,1,6,11,3,3,8,6,2.66667,8,5,2.66667,0,1,0,"NO"
6,1,16,0,5,10,19,3,3,6,4,2,6,3,2,0,2,0,"NO"
18,1,30,0,7,45,60,3,3,7,5,2.33333,7,3,2.33333,0,2,0,"NO"
2,1,3,0,6,1,7,3,3,4,2,1.33333,7,3,2.33333,-3,0,-1,"NO"
21,1,67,0,15,66,137,6,5,10,4,1.66667,9,3,1.5,1,1,0.166667,"NO"
2,1,27,0,16,1,53,3,3,11,9,3.66667,9,5,3,2,4,0.666667,"NO"
