"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
10,5,73,0,14,29,358,19,1,836,646,44,135,0,7.10526315789474,701,646,36.8947368421053,"NO"
9,5,58,0,11,20,308,28,1,941,483,33.6071428571429,267,0,9.53571428571429,674,483,24.0714285714286,"YES"
3,1,19,0,7,0,91,3,1,34,22,11.3333333333333,15,0,5,19,10,6.33333333333333,"NO"
12,2,29,0,4,40,216,1,1,1,1,1,1,0,1,0,0,0,"NO"
5,1,35,0,11,0,210,9,1,120,49,13.3333333333333,35,0,3.88888888888889,85,41,9.44444444444444,"NO"
12,2,36,0,7,36,504,0,0,0,0,0,0,0,0,0,0,0,"NO"
20,6,65,0,21,146,352,13,1,354,89,27.2307692307692,529,0,40.6923076923077,-175,73,-13.4615384615385,"YES"
12,6,42,0,12,44,211,6,1,16,10,2.66666666666667,100,0,16.6666666666667,-84,0,-14,"NO"
12,1,38,0,15,20,235,16,1,471,244,29.4375,341,0,21.3125,130,173,8.125,"YES"
9,1,73,0,13,10,922,10,1,67,34,6.7,31,0,3.1,36,32,3.6,"NO"
5,1,33,0,4,0,161,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
7,1,52,0,6,1,341,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
2,2,5,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,29,0,5,2,198,1,1,2,2,2,2,0,2,0,0,0,"NO"
4,2,20,0,7,0,79,0,0,0,0,0,0,0,0,0,0,0,"YES"
6,2,12,0,4,0,343,5,1,18,8,3.6,52,0,10.4,-34,5,-6.8,"NO"
8,1,14,2,8,8,175,1,1,24,24,24,6,0,6,18,18,18,"NO"
6,1,9,0,6,15,34,0,0,0,0,0,0,0,0,0,0,0,"NO"
10,2,26,0,9,0,143,1,1,30,30,30,0,0,0,30,30,30,"NO"
9,2,52,0,20,16,398,5,1,21,14,4.2,25,0,5,-4,1,-0.8,"YES"
9,1,29,0,14,0,180,3,1,148,138,49.3333333333333,30,0,10,118,109,39.3333333333333,"NO"
25,5,87,0,29,192,497,11,1,125,65,11.3636363636364,73,0,6.63636363636364,52,57,4.72727272727273,"YES"
3,2,16,0,9,0,146,3,1,20,10,6.66666666666667,62,0,20.6666666666667,-42,0,-14,"NO"
43,1,148,0,42,583,1738,21,1,479,131,22.8095238095238,272,0,12.952380952381,207,78,9.85714285714286,"YES"
20,5,84,0,18,118,499,7,1,29,18,4.14285714285714,49,0,7,-20,9,-2.85714285714286,"YES"
39,7,173,0,30,511,1973,18,1,285,114,15.8333333333333,208,0,11.5555555555556,77,37,4.27777777777778,"NO"
5,1,5,0,9,10,5,1,1,1,1,1,1,0,1,0,0,0,"NO"
2,1,4,2,6,1,11,3,1,24,13,8,14,0,4.66666666666667,10,11,3.33333333333333,"YES"
10,2,38,0,11,0,611,6,1,108,59,18,85,0,14.1666666666667,23,31,3.83333333333333,"YES"
9,1,12,2,8,28,91,3,1,33,27,11,3,0,1,30,27,10,"NO"
8,2,19,0,8,10,379,10,1,229,105,22.9,87,0,8.7,142,93,14.2,"NO"
4,1,5,0,3,6,15,2,1,18,12,9,3,0,1.5,15,12,7.5,"NO"
12,1,28,0,7,16,258,3,1,42,41,14,17,0,5.66666666666667,25,36,8.33333333333333,"NO"
11,1,22,0,7,43,364,4,1,105,65,26.25,145,0,36.25,-40,3,-10,"YES"
31,1,47,0,11,377,382,3,1,75,45,25,15,0,5,60,45,20,"NO"
6,1,7,0,14,7,38,1,1,33,33,33,6,0,6,27,27,27,"NO"
2,1,4,0,2,1,55,1,1,65,65,65,0,0,0,65,65,65,"NO"
6,1,16,1,10,11,183,1,1,61,61,61,45,0,45,16,16,16,"YES"
2,1,2,0,8,1,2,2,1,14,9,7,2,0,1,12,9,6,"NO"
12,1,59,0,14,18,1572,15,1,200,61,13.3333333333333,179,0,11.9333333333333,21,54,1.4,"YES"
18,2,72,1,12,97,1169,7,1,189,89,27,174,0,24.8571428571429,15,21,2.14285714285714,"YES"
26,1,65,0,20,73,1311,42,1,714,244,17,559,0,13.3095238095238,155,139,3.69047619047619,"YES"
42,1,105,0,22,325,2076,93,1,3087,645,33.1935483870968,1127,0,12.1182795698925,1960,645,21.0752688172043,"YES"
7,1,28,0,8,0,246,3,1,75,66,25,53,0,17.6666666666667,22,16,7.33333333333333,"NO"
40,4,106,0,14,606,1100,22,1,204,77,9.27272727272727,181,0,8.22727272727273,23,20,1.04545454545455,"YES"
259,4,522,0,83,16973,9932,132,1,2737,160,20.7348484848485,2363,0,17.9015151515152,374,134,2.83333333333333,"YES"
2,1,8,0,3,0,51,2,1,55,46,27.5,0,0,0,55,46,27.5,"NO"
2,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
16,1,25,2,20,88,119,10,1,269,87,26.9,75,0,7.5,194,82,19.4,"NO"
2,1,2,0,4,1,2,7,1,286,208,40.8571428571429,47,0,6.71428571428571,239,208,34.1428571428571,"NO"
5,1,6,7,11,10,54,2,1,36,34,18,1,0,0.5,35,34,17.5,"NO"
51,4,131,0,25,927,923,39,1,565,198,14.4871794871795,536,0,13.7435897435897,29,57,0.743589743589744,"YES"
6,1,7,0,4,0,118,1,1,1,1,1,1,0,1,0,0,0,"NO"
8,1,10,0,4,4,75,2,1,23,16,11.5,17,0,8.5,6,6,3,"NO"
16,1,50,0,112,62,456,8,1,188,96,23.5,64,0,8,124,84,15.5,"NO"
9,1,17,0,2,2,234,1,1,25,25,25,0,0,0,25,25,25,"NO"
4,2,6,0,2,0,83,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,1,11,5,6,10,48,1,1,2,2,2,2,0,2,0,0,0,"NO"
14,2,35,0,8,37,327,1,1,1,1,1,1,0,1,0,0,0,"NO"
21,1,49,0,15,82,658,3,1,9,4,3,5,0,1.66666666666667,4,3,1.33333333333333,"NO"
2,1,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
11,1,17,0,3,0,514,1,1,281,281,281,0,0,0,281,281,281,"NO"
5,1,5,0,2,10,5,1,1,126,126,126,0,0,0,126,126,126,"NO"
23,1,57,0,6,41,1260,1,1,950,950,950,0,0,0,950,950,950,"NO"
17,1,17,0,5,136,17,1,1,287,287,287,0,0,0,287,287,287,"NO"
32,1,53,0,6,0,2884,1,1,1766,1766,1766,0,0,0,1766,1766,1766,"NO"
0,1,0,0,1,0,179,1,1,273,273,273,0,0,0,273,273,273,"NO"
1,1,2,0,2,0,8,1,1,60,60,60,0,0,0,60,60,60,"NO"
8,1,11,0,2,0,256,1,1,256,256,256,0,0,0,256,256,256,"NO"
4,1,8,0,5,2,239,1,1,279,279,279,0,0,0,279,279,279,"NO"
24,1,41,0,1,198,749,1,1,693,693,693,0,0,0,693,693,693,"NO"
