"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
15,1,28,0,7,45,54,22,2,95,12,4.31818,90,14,4.09091,5,5,0.227273,"NO"
8,1,13,0,4,1,23,12,2,37,6,3.08333,34,6,2.83333,3,3,0.25,"NO"
9,1,8,0,0,1,26,4,1,9,5,2.25,9,5,2.25,0,0,0,"NO"
10,1,19,0,8,21,45,9,2,263,237,29.2222,261,237,29,2,237,0.222222,"NO"
1,3,1,0,0,0,3,3,1,6,4,2,1,1,0.333333,5,3,1.66667,"NO"
1,3,1,0,0,0,3,11,2,77,29,7,88,29,8,-11,4,-1,"NO"
1,3,1,0,0,0,3,18,2,68,35,3.77778,140,65,7.77778,-72,35,-4,"NO"
3,4,6,0,1,1,13,11,2,20,4,1.81818,170,155,15.4545,-150,3,-13.6364,"NO"
15,3,23,0,2,15,61,16,2,198,51,12.375,79,45,4.9375,119,51,7.4375,"NO"
1,3,1,0,0,0,3,16,2,88,32,5.5,131,52,8.1875,-43,5,-2.6875,"NO"
29,1,29,0,1,55,105,15,1,79,44,5.26667,148,105,9.86667,-69,5,-4.6,"NO"
26,1,43,0,6,55,161,3,1,23,13,7.66667,11,9,3.66667,12,8,4,"NO"
8,2,16,0,3,3,20,4,1,56,53,14,36,33,9,20,20,5,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
5,1,12,0,2,3,43,4,1,17,9,4.25,11,6,2.75,6,5,1.5,"NO"
10,3,15,0,3,21,31,6,2,12,5,2,9,4,1.5,3,4,0.5,"NO"
4,3,7,0,2,3,15,4,1,13,6,3.25,12,10,3,1,3,0.25,"NO"
16,1,34,0,6,15,75,14,2,54,18,3.85714,40,7,2.85714,14,13,1,"NO"
22,2,27,0,6,55,75,8,2,20,8,2.5,19,7,2.375,1,3,0.125,"NO"
2,1,2,0,1,1,3,5,1,6,4,1.2,6,4,1.2,0,3,0,"NO"
40,2,29,0,3,3,109,19,2,63,19,3.31579,44,11,2.31579,19,8,1,"NO"
18,1,32,0,2,6,105,5,2,288,144,57.6,0,0,0,288,144,57.6,"NO"
73,2,101,0,19,136,286,25,2,163,32,6.52,136,25,5.44,27,17,1.08,"NO"
22,2,46,0,11,28,98,47,2,220,22,4.68085,269,42,5.7234,-49,13,-1.04255,"NO"
16,1,49,0,23,36,117,34,3,306,56,9,376,99,11.0588,-70,26,-2.05882,"NO"
10,1,28,0,7,6,57,30,2,303,90,10.1,258,107,8.6,45,42,1.5,"YES"
12,2,41,0,7,21,107,36,2,171,21,4.75,185,15,5.13889,-14,10,-0.388889,"NO"
15,2,30,0,5,36,55,16,2,133,84,8.3125,69,28,4.3125,64,69,4,"NO"
9,1,14,0,2,10,41,20,2,39,7,1.95,35,5,1.75,4,6,0.2,"NO"
3,3,8,0,3,1,13,3,1,7,6,2.33333,3,3,1,4,3,1.33333,"NO"
13,2,33,0,5,10,71,17,2,178,124,10.4706,173,124,10.1765,5,124,0.294118,"NO"
3,2,7,0,2,1,12,8,1,56,43,7,56,43,7,0,43,0,"NO"
23,3,36,0,5,15,106,17,2,194,97,11.4118,174,97,10.2353,20,97,1.17647,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
8,1,9,0,1,6,22,4,1,13,7,3.25,10,9,2.5,3,3,0.75,"NO"
11,1,18,0,2,36,41,26,2,110,54,4.23077,100,43,3.84615,10,11,0.384615,"NO"
2,1,3,0,0,3,6,5,1,8,5,1.6,7,4,1.4,1,4,0.2,"NO"
28,2,67,0,12,36,124,47,2,442,185,9.40425,637,269,13.5532,-195,7,-4.14894,"YES"
6,1,11,0,1,15,79,17,2,30,7,1.76471,23,4,1.35294,7,6,0.411765,"NO"
17,1,28,0,2,15,97,1,1,0,0,0,0,0,0,0,0,0,"NO"
4,1,11,0,2,3,14,5,1,16,8,3.2,10,5,2,6,6,1.2,"NO"
21,1,37,0,11,15,77,16,2,54,20,3.375,35,5,2.1875,19,16,1.1875,"NO"
1,1,1,0,0,0,3,5,1,7,4,1.4,70,62,14,-63,3,-12.6,"NO"
3,1,9,0,2,1,11,6,2,17,8,2.83333,11,4,1.83333,6,6,1,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
8,1,13,0,1,10,34,4,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,8,0,2,0,14,9,2,23,7,2.55556,18,6,2,5,5,0.555556,"NO"
13,1,21,0,4,36,52,12,2,36,13,3,21,5,1.75,15,12,1.25,"NO"
2,1,6,0,1,1,9,5,1,9,5,1.8,13,6,2.6,-4,3,-0.8,"NO"
57,3,96,5,16,66,226,21,2,101,32,4.80952,90,19,4.28571,11,13,0.52381,"NO"
8,4,7,0,2,6,27,6,2,12,4,2,11,4,1.83333,1,3,0.166667,"NO"
31,1,56,0,2,66,114,5,2,39,34,7.8,36,29,7.2,3,5,0.6,"NO"
5,4,4,0,1,6,12,4,2,7,4,1.75,7,4,1.75,0,3,0,"NO"
4,4,4,0,1,6,12,4,2,7,4,1.75,7,4,1.75,0,3,0,"NO"
7,4,5,0,2,6,23,5,2,10,4,2,9,4,1.8,1,3,0.2,"NO"
4,4,4,0,1,6,12,4,2,7,4,1.75,7,4,1.75,0,3,0,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
13,1,17,0,4,21,61,8,2,23,8,2.875,21,8,2.625,2,4,0.25,"NO"
20,1,78,1,12,21,99,2,1,17,17,8.5,3,3,1.5,14,14,7,"YES"
5,1,12,0,4,10,16,2,1,12,12,6,0,0,0,12,12,6,"NO"
0,1,0,0,0,0,0,5,2,50,24,10,23,22,4.6,27,23,5.4,"NO"
1,1,1,0,1,0,3,2,2,4,4,2,1,1,0.5,3,3,1.5,"NO"
29,2,106,0,18,28,110,23,2,211,76,9.17391,105,33,4.56522,106,69,4.6087,"YES"
23,1,48,0,27,91,81,11,3,43,14,3.90909,45,20,4.09091,-2,4,-0.181818,"NO"
20,1,70,0,9,55,119,23,2,361,228,15.6957,382,228,16.6087,-21,228,-0.913043,"NO"
11,1,24,0,14,15,50,27,4,175,41,6.48148,182,53,6.74074,-7,16,-0.259259,"NO"
1,2,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"NO"
7,1,9,0,2,21,22,3,2,5,4,1.66667,1,1,0.333333,4,3,1.33333,"NO"
81,2,227,0,44,496,374,20,3,261,149,13.05,180,63,9,81,89,4.05,"NO"
10,2,44,0,14,15,61,9,2,66,21,7.33333,63,34,7,3,14,0.333333,"NO"
222,2,851,0,65,780,1090,6,3,59,26,9.83333,133,86,22.1667,-74,10,-12.3333,"NO"
11,2,28,0,8,15,33,2,2,7,7,3.5,1,1,0.5,6,6,3,"NO"
1,1,2,0,0,0,3,3,1,18,18,6,2,2,0.666667,16,18,5.33333,"YES"
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,9,0,3,6,14,3,1,32,18,10.6667,22,14,7.33333,10,10,3.33333,"YES"
70,3,91,0,9,78,221,3,2,2,2,0.666667,1,1,0.333333,1,1,0.333333,"NO"
7,1,8,1,3,3,25,2,1,0,0,0,0,0,0,0,0,0,"NO"
24,2,28,1,4,45,78,2,1,0,0,0,0,0,0,0,0,0,"NO"
12,1,12,0,6,66,40,8,2,99,83,12.375,95,83,11.875,4,83,0.5,"NO"
12,1,12,0,3,66,35,11,2,55,28,5,37,22,3.36364,18,11,1.63636,"NO"
6,1,6,0,12,15,17,11,2,18,8,1.63636,33,12,3,-15,8,-1.36364,"NO"
7,2,8,0,6,21,23,11,3,41,10,3.72727,26,17,2.36364,15,10,1.36364,"NO"
4,1,5,0,0,10,12,6,1,8,4,1.33333,8,4,1.33333,0,3,0,"NO"
4,1,6,1,8,6,13,2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
7,1,7,0,2,21,26,7,2,45,31,6.42857,14,6,2,31,30,4.42857,"NO"
16,1,16,0,11,91,51,14,2,41,11,2.92857,64,25,4.57143,-23,11,-1.64286,"NO"
3,1,3,0,3,3,10,2,2,4,4,2,1,1,0.5,3,3,1.5,"NO"
115,1,137,0,38,3160,345,6,2,62,27,10.3333,30,21,5,32,20,5.33333,"NO"
14,1,14,0,9,66,45,5,2,15,7,3,2,1,0.4,13,7,2.6,"NO"
23,1,27,0,12,21,59,13,4,82,43,6.30769,40,19,3.07692,42,24,3.23077,"NO"
21,1,21,0,3,210,62,2,1,3,3,1.5,0,0,0,3,3,1.5,"YES"
10,1,10,0,0,45,30,6,1,9,5,1.5,8,4,1.33333,1,4,0.166667,"NO"
1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,"NO"
11,1,12,0,5,66,33,8,2,11,5,1.375,9,4,1.125,2,4,0.25,"NO"
16,1,16,0,9,91,51,12,2,26,7,2.16667,62,26,5.16667,-36,7,-3,"NO"
38,1,52,0,24,465,136,15,3,67,13,4.46667,94,33,6.26667,-27,11,-1.8,"NO"
14,1,14,0,10,66,45,12,2,26,7,2.16667,60,25,5,-34,7,-2.83333,"NO"
5,1,5,0,7,10,14,6,2,21,7,3.5,2,1,0.333333,19,7,3.16667,"NO"
17,1,20,0,10,153,52,12,2,49,12,4.08333,20,5,1.66667,29,10,2.41667,"NO"
3,1,3,0,3,3,10,6,2,10,5,1.66667,9,4,1.5,1,4,0.166667,"NO"
7,1,8,0,2,28,21,8,2,12,4,1.5,17,6,2.125,-5,2,-0.625,"NO"
18,1,18,0,12,120,57,12,2,27,8,2.25,52,20,4.33333,-25,8,-2.08333,"NO"
7,1,7,0,3,21,20,5,2,23,10,4.6,10,8,2,13,10,2.6,"NO"
4,1,5,0,6,6,13,6,1,13,5,2.16667,14,6,2.33333,-1,4,-0.166667,"NO"
7,1,8,0,8,21,27,7,2,16,6,2.28571,17,8,2.42857,-1,4,-0.142857,"NO"
1,2,3,0,2,1,3,7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
0,1,0,0,0,0,0,6,1,9,5,1.5,8,4,1.33333,1,4,0.166667,"NO"
0,1,1,2,1,0,0,7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
4,2,5,0,6,6,13,10,2,13,5,1.3,15,5,1.5,-2,4,-0.2,"NO"
4,1,5,0,2,6,13,6,1,9,5,1.5,8,4,1.33333,1,4,0.166667,"NO"
49,1,51,0,22,561,191,9,2,17,6,1.88889,51,41,5.66667,-34,4,-3.77778,"NO"
6,1,7,0,4,10,23,6,1,10,5,1.66667,9,4,1.5,1,4,0.166667,"NO"
1,2,3,0,2,1,3,7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
5,1,5,0,3,6,13,7,1,11,5,1.57143,8,4,1.14286,3,4,0.428571,"NO"
3,1,4,0,3,3,12,6,1,10,5,1.66667,9,4,1.5,1,4,0.166667,"NO"
3,1,4,0,6,3,9,8,2,32,10,4,22,7,2.75,10,8,1.25,"NO"
11,2,23,0,4,36,43,9,2,13,5,1.44444,24,15,2.66667,-11,4,-1.22222,"NO"
4,1,5,0,5,6,14,6,1,13,5,2.16667,13,5,2.16667,0,4,0,"NO"
6,1,7,0,1,21,16,10,3,30,9,3,32,10,3.2,-2,9,-0.2,"NO"
3,2,4,0,4,3,9,7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
3,1,4,0,5,3,12,7,2,14,5,2,13,4,1.85714,1,4,0.142857,"NO"
2,1,2,0,1,1,6,3,2,6,5,2,2,1,0.666667,4,4,1.33333,"NO"
0,1,1,4,1,0,0,8,2,13,5,1.625,9,4,1.125,4,4,0.5,"NO"
3,2,4,0,2,3,11,7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
13,1,12,0,5,21,40,9,2,17,5,1.88889,11,4,1.22222,6,4,0.666667,"NO"
108,1,259,0,40,105,461,1,1,0,0,0,0,0,0,0,0,0,"YES"
2,2,1,0,1,0,3,10,3,38,26,3.8,37,26,3.7,1,26,0.1,"NO"
61,1,133,1,50,1225,197,41,3,1127,353,27.4878,926,339,22.5854,201,339,4.90244,"NO"
33,1,112,0,37,325,211,12,2,139,56,11.5833,56,20,4.66667,83,36,6.91667,"YES"
0,1,1,0,1,0,0,9,2,84,65,9.33333,80,65,8.88889,4,65,0.444444,"NO"
19,1,31,0,9,171,62,2,1,2,2,1,0,0,0,2,2,1,"NO"
1,1,1,5,6,0,3,6,2,16,5,2.66667,3,1,0.5,13,5,2.16667,"NO"
2,2,1,0,0,0,3,10,3,39,26,3.9,38,26,3.8,1,26,0.1,"NO"
2,2,2,0,2,1,7,1,1,0,0,0,0,0,0,0,0,0,"NO"
1,2,1,1,0,0,3,7,2,44,37,6.28571,43,37,6.14286,1,37,0.142857,"NO"
9,3,9,0,4,6,34,12,2,114,67,9.5,80,67,6.66667,34,67,2.83333,"NO"
1,2,1,0,1,0,3,10,3,42,30,4.2,41,30,4.1,1,30,0.1,"NO"
21,1,52,0,12,6,63,1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
62,2,126,0,40,496,365,27,2,373,137,13.8148,259,97,9.59259,114,40,4.22222,"NO"
2,1,6,0,4,0,10,11,2,107,32,9.72727,28,11,2.54545,79,32,7.18182,"NO"
7,3,9,0,1,15,43,5,2,12,7,2.4,6,3,1.2,6,4,1.2,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
101,1,135,0,28,325,602,20,2,431,102,21.55,399,104,19.95,32,21,1.6,"NO"
31,1,77,0,15,66,164,42,3,609,64,14.5,415,52,9.88095,194,44,4.61905,"YES"
11,1,15,13,6,10,36,19,2,121,56,6.36842,41,5,2.15789,80,53,4.21053,"NO"
14,1,17,0,3,15,98,9,2,95,56,10.5556,86,50,9.55556,9,6,1,"NO"
156,1,285,0,26,78,512,11,2,57,16,5.18182,46,16,4.18182,11,6,1,"YES"
2,1,12,0,8,1,16,5,2,9,5,1.8,14,11,2.8,-5,4,-1,"NO"
16,2,36,4,6,15,91,7,2,28,8,4,22,8,3.14286,6,5,0.857143,"YES"
62,1,160,0,39,496,233,18,2,391,101,21.7222,162,67,9,229,62,12.7222,"NO"
18,2,17,8,14,28,49,9,2,127,99,14.1111,135,107,15,-8,7,-0.888889,"NO"
25,3,23,4,6,45,60,9,2,160,132,17.7778,174,146,19.3333,-14,7,-1.55556,"NO"
18,1,15,3,9,28,47,9,2,123,96,13.6667,131,104,14.5556,-8,7,-0.888889,"NO"
46,2,43,0,4,120,93,4,2,14,6,3.5,21,17,5.25,-7,4,-1.75,"NO"
67,1,58,0,2,231,125,9,2,347,255,38.5556,316,287,35.1111,31,61,3.44444,"NO"
11,3,10,0,1,15,38,9,2,98,70,10.8889,104,76,11.5556,-6,7,-0.666667,"NO"
49,1,49,0,1,325,125,9,2,389,271,43.2222,325,295,36.1111,64,86,7.11111,"NO"
35,1,33,0,6,66,76,9,2,195,168,21.6667,214,187,23.7778,-19,7,-2.11111,"NO"
11,1,8,2,2,15,37,9,2,92,65,10.2222,95,68,10.5556,-3,7,-0.333333,"NO"
11,3,10,0,1,15,38,9,2,97,69,10.7778,103,75,11.4444,-6,7,-0.666667,"NO"
28,1,27,0,5,45,65,9,2,164,137,18.2222,178,151,19.7778,-14,7,-1.55556,"NO"
39,3,35,0,2,91,82,9,2,223,195,24.7778,248,220,27.5556,-25,7,-2.77778,"NO"
28,2,29,0,6,45,65,9,2,169,137,18.7778,183,151,20.3333,-14,7,-1.55556,"NO"
166,2,159,0,10,1035,288,8,2,774,734,96.75,876,836,109.5,-102,7,-12.75,"NO"
15,4,15,0,2,28,46,9,2,129,71,14.3333,110,80,12.2222,19,26,2.11111,"NO"
11,3,10,0,1,15,38,9,2,99,71,11,104,76,11.5556,-5,7,-0.555556,"NO"
25,1,22,0,3,45,59,9,2,158,131,17.5556,170,143,18.8889,-12,7,-1.33333,"NO"
28,1,27,0,5,45,65,9,2,174,139,19.3333,186,151,20.6667,-12,7,-1.33333,"NO"
21,2,22,0,6,28,55,9,2,144,112,16,156,124,17.3333,-12,7,-1.33333,"NO"
18,4,17,0,2,28,49,9,2,130,102,14.4444,144,116,16,-14,7,-1.55556,"NO"
67,3,61,0,5,231,126,9,2,364,324,40.4444,404,364,44.8889,-40,7,-4.44444,"NO"
32,1,28,0,4,66,70,9,2,189,162,21,206,179,22.8889,-17,7,-1.88889,"NO"
18,2,17,0,2,28,49,9,2,140,105,15.5556,149,114,16.5556,-9,7,-1,"NO"
11,4,10,0,1,15,38,9,2,100,72,11.1111,108,80,12,-8,7,-0.888889,"NO"
49,1,46,0,6,120,98,9,2,299,263,33.2222,362,295,40.2222,-63,7,-7,"NO"
38,1,38,1,6,66,82,9,2,217,178,24.1111,234,195,26,-17,7,-1.88889,"NO"
39,1,34,1,4,91,81,9,2,219,192,24.3333,242,215,26.8889,-23,7,-2.55556,"NO"
18,3,17,0,2,28,49,1,1,0,0,0,0,0,0,0,0,0,"NO"
46,1,40,0,2,120,92,9,2,252,225,28,278,251,30.8889,-26,7,-2.88889,"NO"
11,4,10,0,1,15,38,9,2,98,70,10.8889,108,80,12,-10,7,-1.11111,"NO"
32,2,29,0,2,66,70,9,2,190,162,21.1111,207,179,23,-17,7,-1.88889,"NO"
33,3,33,0,4,91,78,9,2,219,191,24.3333,240,212,26.6667,-21,7,-2.33333,"NO"
84,1,76,0,4,378,156,4,2,14,6,3.5,21,17,5.25,-7,4,-1.75,"NO"
13,2,26,1,3,45,53,8,2,161,133,20.125,158,130,19.75,3,7,0.375,"NO"
727,2,1266,0,3,5886,7509,8,2,11575,5980,1446.87,9074,5451,1134.25,2501,1618,312.625,"NO"
12,2,12,0,1,21,40,9,2,106,76,11.7778,107,77,11.8889,-1,7,-0.111111,"NO"
12,1,10,3,3,21,40,9,2,103,74,11.4444,106,77,11.7778,-3,7,-0.333333,"NO"
12,2,12,0,1,21,40,9,2,106,76,11.7778,107,77,11.8889,-1,7,-0.111111,"NO"
12,2,12,0,1,21,40,9,2,106,76,11.7778,107,77,11.8889,-1,7,-0.111111,"NO"
37,2,80,0,22,120,120,47,3,282,56,6,227,47,4.82979,55,15,1.17021,"NO"
7,1,19,0,3,6,34,14,2,44,10,3.14286,36,10,2.57143,8,8,0.571429,"NO"
4,1,5,0,1,1,81,2,1,0,0,0,0,0,0,0,0,0,"NO"
12,1,17,0,2,45,36,3,1,1,1,0.333333,0,0,0,1,1,0.333333,"NO"
7,2,22,0,9,3,32,5,2,39,28,7.8,8,5,1.6,31,27,6.2,"NO"
16,1,68,0,6,55,326,15,1,87,14,5.8,143,38,9.53333,-56,8,-3.73333,"NO"
5,2,13,0,4,10,21,7,2,18,7,2.57143,11,7,1.57143,7,3,1,"NO"
6,1,20,0,5,15,24,17,4,57,25,3.35294,64,31,3.76471,-7,4,-0.411765,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
6,2,27,0,7,10,42,4,2,7,5,1.75,3,1,0.75,4,4,1,"NO"
7,3,15,0,7,3,35,15,2,66,18,4.4,88,45,5.86667,-22,18,-1.46667,"YES"
9,2,16,0,6,15,26,16,2,43,16,2.6875,25,4,1.5625,18,14,1.125,"NO"
1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,"NO"
5,2,25,0,7,10,33,4,2,7,5,1.75,3,1,0.75,4,4,1,"NO"
10,2,43,0,10,15,124,2,1,5,5,2.5,5,5,2.5,0,0,0,"YES"
7,1,11,0,4,3,22,3,1,2,1,0.666667,2,1,0.666667,0,0,0,"YES"
159,3,475,0,32,253,1346,8,2,215,133,26.875,155,81,19.375,60,52,7.5,"YES"
29,3,51,0,8,55,192,7,2,43,16,6.14286,44,23,6.28571,-1,5,-0.142857,"NO"
29,1,71,0,21,36,263,38,3,490,157,12.8947,338,104,8.89474,152,157,4,"YES"
23,4,93,0,13,45,292,60,3,847,125,14.1167,352,39,5.86667,495,125,8.25,"NO"
1,1,2,0,0,0,3,2,1,4,4,2,0,0,0,4,4,2,"NO"
4,2,9,0,4,6,18,45,4,206,54,4.57778,200,42,4.44444,6,39,0.133333,"NO"
2,1,2,0,2,1,6,2,1,0,0,0,0,0,0,0,0,0,"NO"
7,1,15,0,5,21,23,8,2,19,7,2.375,13,5,1.625,6,5,0.75,"NO"
21,1,91,0,10,45,152,8,2,73,37,9.125,46,34,5.75,27,17,3.375,"NO"
9,1,22,1,3,45,39,7,2,19,9,2.71429,10,4,1.42857,9,9,1.28571,"NO"
10,1,33,0,4,15,55,7,2,19,8,2.71429,16,5,2.28571,3,3,0.428571,"NO"
22,1,36,0,5,28,50,8,2,18,7,2.25,20,7,2.5,-2,4,-0.25,"NO"
3,1,5,0,3,1,9,5,2,8,4,1.6,9,4,1.8,-1,2,-0.2,"NO"
17,1,23,0,5,105,55,7,2,13,5,1.85714,13,4,1.85714,0,4,0,"NO"
5,1,10,0,6,0,20,7,2,11,4,1.57143,11,4,1.57143,0,3,0,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,6,0,3,1,11,5,2,9,5,1.8,8,5,1.6,1,4,0.2,"NO"
11,1,24,0,4,15,48,8,2,36,12,4.5,22,11,2.75,14,12,1.75,"NO"
21,1,54,1,7,55,103,7,2,38,15,5.42857,23,10,3.28571,15,12,2.14286,"NO"
29,1,34,0,4,6,106,8,2,54,17,6.75,20,6,2.5,34,12,4.25,"NO"
6,1,10,0,2,15,19,6,2,11,4,1.83333,10,4,1.66667,1,3,0.166667,"NO"
4,2,11,1,3,1,14,3,2,5,4,1.66667,2,1,0.666667,3,3,1,"NO"
75,3,180,0,19,325,398,16,2,149,74,9.3125,191,125,11.9375,-42,8,-2.625,"NO"
6,1,10,0,4,1,16,5,2,9,5,1.8,8,4,1.6,1,4,0.2,"NO"
26,2,75,0,6,21,197,7,2,16,5,2.28571,15,5,2.14286,1,3,0.142857,"NO"
9,1,27,0,3,21,71,6,2,10,5,1.66667,8,4,1.33333,2,4,0.333333,"NO"
9,1,21,0,4,6,68,22,2,138,31,6.27273,114,23,5.18182,24,8,1.09091,"NO"
4,1,10,0,4,3,38,12,2,24,4,2,18,4,1.5,6,3,0.5,"NO"
1,1,5,0,2,1,4,6,2,7,4,1.16667,8,4,1.33333,-1,3,-0.166667,"NO"
2,1,8,0,4,1,9,6,2,8,4,1.33333,9,4,1.5,-1,3,-0.166667,"NO"
29,1,60,0,12,120,136,24,3,336,49,14,347,90,14.4583,-11,33,-0.458333,"NO"
25,2,37,0,6,120,71,11,2,25,7,2.27273,21,5,1.90909,4,3,0.363636,"YES"
18,1,18,1,6,21,72,5,1,139,131,27.8,134,131,26.8,5,131,1,"NO"
1,2,5,0,3,1,4,6,2,7,4,1.16667,8,4,1.33333,-1,3,-0.166667,"NO"
13,1,20,0,5,1,64,12,2,29,8,2.41667,34,11,2.83333,-5,6,-0.416667,"NO"
1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"NO"
36,1,92,0,32,325,209,15,3,79,13,5.26667,79,26,5.26667,0,12,0,"YES"
8,1,32,0,5,21,42,8,2,28,8,3.5,23,8,2.875,5,5,0.625,"NO"
4,1,10,0,4,3,12,7,2,8,4,1.14286,12,4,1.71429,-4,3,-0.571429,"NO"
8,1,15,0,2,15,40,11,3,78,14,7.09091,63,14,5.72727,15,12,1.36364,"NO"
6,1,20,0,4,15,23,8,2,21,8,2.625,23,10,2.875,-2,6,-0.25,"NO"
5,2,8,0,1,3,17,5,2,6,4,1.2,7,4,1.4,-1,3,-0.2,"NO"
2,1,5,0,0,3,8,14,2,86,27,6.14286,41,9,2.92857,45,25,3.21429,"NO"
38,2,164,0,33,91,248,36,3,363,118,10.0833,361,96,10.0278,2,22,0.0555556,"NO"
10,1,31,0,10,3,45,11,2,18,4,1.63636,15,4,1.36364,3,3,0.272727,"NO"
11,1,14,0,1,15,33,7,2,23,14,3.28571,31,22,4.42857,-8,3,-1.14286,"NO"
37,1,93,0,20,66,207,28,3,509,223,18.1786,374,223,13.3571,135,223,4.82143,"NO"
0,1,0,0,0,0,0,6,2,18,11,3,18,11,3,0,3,0,"NO"
17,1,40,0,17,55,84,6,2,11,4,1.83333,8,4,1.33333,3,3,0.5,"NO"
29,1,20,0,7,190,78,11,2,54,18,4.90909,79,40,7.18182,-25,9,-2.27273,"NO"
69,1,168,0,44,703,385,37,2,303,78,8.18919,364,64,9.83784,-61,24,-1.64865,"YES"
7,1,19,0,3,6,34,9,2,25,14,2.77778,15,5,1.66667,10,9,1.11111,"NO"
4,1,6,0,6,10,12,5,2,7,4,1.4,7,4,1.4,0,3,0,"NO"
1,1,2,0,0,1,6,6,2,11,4,1.83333,10,5,1.66667,1,3,0.166667,"NO"
13,1,52,0,9,15,95,9,2,67,42,7.44444,48,29,5.33333,19,13,2.11111,"NO"
5,1,8,0,5,6,17,8,2,12,4,1.5,19,8,2.375,-7,3,-0.875,"NO"
7,1,11,0,4,3,30,5,2,11,7,2.2,9,4,1.8,2,5,0.4,"NO"
14,1,65,2,14,66,190,22,3,148,55,6.72727,127,29,5.77273,21,26,0.954545,"NO"
12,1,13,0,7,45,39,12,2,17,4,1.41667,42,25,3.5,-25,2,-2.08333,"NO"
17,2,62,0,15,36,189,26,3,445,278,17.1154,414,283,15.9231,31,278,1.19231,"NO"
8,2,44,0,11,15,133,18,3,235,192,13.0556,230,192,12.7778,5,192,0.277778,"NO"
13,1,58,0,6,36,173,15,2,303,248,20.2,303,248,20.2,0,248,0,"NO"
42,1,75,0,15,136,419,9,2,60,19,6.66667,86,38,9.55556,-26,8,-2.88889,"NO"
8,1,18,0,5,6,34,11,2,53,17,4.81818,93,39,8.45454,-40,3,-3.63636,"NO"
13,1,47,0,8,15,111,18,2,226,181,12.5556,242,181,13.4444,-16,181,-0.888889,"NO"
41,1,182,0,27,190,527,23,3,376,92,16.3478,260,67,11.3043,116,83,5.04348,"NO"
5,1,14,0,2,10,48,15,2,47,9,3.13333,36,8,2.4,11,5,0.733333,"NO"
9,1,27,0,7,6,75,16,2,250,60,15.625,254,49,15.875,-4,17,-0.25,"NO"
3,1,5,0,1,0,10,1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,0,0,3,3,1,31,31,10.3333,31,31,10.3333,0,31,0,"NO"
4,2,8,0,3,6,13,15,2,34,5,2.26667,30,5,2,4,3,0.266667,"NO"
29,2,54,0,5,10,142,21,2,164,38,7.80952,137,38,6.52381,27,15,1.28571,"NO"
56,2,105,0,8,66,258,24,3,155,24,6.45833,122,20,5.08333,33,12,1.375,"NO"
34,2,59,0,9,45,188,22,2,123,16,5.59091,143,16,6.5,-20,3,-0.909091,"NO"
7,1,14,0,4,15,24,19,2,126,34,6.63158,86,34,4.52632,40,18,2.10526,"NO"
35,3,74,0,16,78,230,28,2,203,43,7.25,184,43,6.57143,19,13,0.678571,"NO"
1,1,2,0,0,0,3,3,1,31,31,10.3333,31,31,10.3333,0,31,0,"NO"
1,1,8,0,2,0,14,15,2,39,7,2.6,24,5,1.6,15,5,1,"NO"
1,1,4,0,1,0,9,9,2,16,4,1.77778,18,10,2,-2,3,-0.222222,"NO"
1,1,2,0,0,0,3,2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
6,1,17,1,3,10,57,1,1,0,0,0,0,0,0,0,0,0,"NO"
